Step,Value
288759,-48.6259689331055
289346,-202.225463867188
289529,19.0353393554688
289646,-39.6988182067871
289796,16.8942260742188
290160,-239.594436645508
290363,-174.453186035156
290561,-186.695755004883
290868,-171.420745849609
291030,-76.9594879150391
291231,-63.5716400146484
291406,-120.261024475098
292406,-21.9123859405518
292602,-267.778350830078
293047,-3.79219913482666
293618,-255.029510498047
293793,-8.41764640808106
294645,-254.914169311523
294834,-210.980117797852
294961,-262.692626953125
295508,-280.221618652344
295680,-315.8720703125
296120,-13.9227485656738
296673,-8.6629581451416
297023,-0.141367569565773
297889,-147.187545776367
298100,-222.79768371582
298368,-303.336730957031
298571,-188.830490112305
299182,-297.545562744141
299575,-201.705642700195
299828,-70.1763305664062
299951,-1.96838772296906
